Time(s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018720256291932524,0.0,0.0,0.0
0.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018116949146513503,0.0,0.0,0.0
0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017516926025275097,0.0,0.0,0.0
0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016920188926120468,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016326739762281151,0.0,0.0,0.0
0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015736580362426793,0.0,0.0,0.0
0.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015149712470777597,0.0,0.0,0.0
0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014566137747219193,0.0,0.0,0.0
0.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013985857767420274,0.0,0.0,0.0
0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001340887402295275,0.0,0.0,0.0
0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012835187921414592,0.0,0.0,0.0
0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012264800786555051,0.0,0.0,0.0
0.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011697713858402434,0.0,0.0,0.0
0.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011133928293394673,0.0,0.0,0.0
0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001057344516451189,0.0,0.0,0.0
0.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010016265461411959,0.0,0.0,0.0
0.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009462390090568236,0.0,0.0,0.0
0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008911819875409843,0.0,0.0,0.0
0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008364555556464462,0.0,0.0,0.0
0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000782059779150324,0.0,0.0,0.0
0.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007279947155688377,0.0,0.0,0.0
0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006742604141722949,0.0,0.0,0.0
0.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006208569160003185,0.0,0.0,0.0
0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005677842538773167,0.0,0.0,0.0
0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005150424524281638,0.0,0.0,0.0
0.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00046263152809411946,0.0,0.0,0.0
0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004105514891489786,0.0,0.0,0.0
0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035880233571545465,0.0,0.0,0.0
0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003073840597817663,0.0,0.0,0.0
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025629664521847634,0.0,0.0,0.0
0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020554006779553886,0.0,0.0,0.0
0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015511429519955884,0.0,0.0,0.0
0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010501928705127731,0.0,0.0,0.0
0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.525499492327508e-05,0.0,0.0,0.0
0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.821362357881152e-06,0.0,0.0,0.0
0.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32816751146951e-05,0.0,0.0,0.0
0.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.205418995802874e-05,0.0,0.0,0.0
0.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014049626261092556,0.0,0.0,0.0
0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000188607981468681,0.0,0.0,0.0
0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023638944286411955,0.0,0.0,0.0
0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028384075104842966,0.0,0.0,0.0
0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033096201817180496,0.0,0.0,0.0
0.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037775336426388185,0.0,0.0,0.0
0.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004242149172139862,0.0,0.0,0.0
0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004703468127511684,0.0,0.0,0.0
0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005161491944240624,0.0,0.0,0.0
0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000561622213580539,0.0,0.0,0.0
0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006067660293471748,0.0,0.0,0.0
0.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006515808086085409,0.0,0.0,0.0
0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006960667259862906,0.0,0.0,0.0
0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007402239638180756,0.0,0.0,0.0
0.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007840527121362679,0.0,0.0,0.0
0.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008275531686465082,0.0,0.0,0.0
0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008707255387060721,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009135700353020649,0.0,0.0,0.0
0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009560868790294292,0.0,0.0,0.0
0.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009982762980687955,0.0,0.0,0.0
0.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010401385281641421,0.0,0.0,0.0
0.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010816738126003022,0.0,0.0,0.0
0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011228824021802947,0.0,0.0,0.0
0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011637645552024954,0.0,0.0,0.0
0.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00120432053743763,0.0,0.0,0.0
0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012445506221056227,0.0,0.0,0.0
0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012844550898522822,0.0,0.0,0.0
0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013240342287257987,0.0,0.0,0.0
0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013632883341531338,0.0,0.0,0.0
0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014022177089162207,0.0,0.0,0.0
0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014408226631280252,0.0,0.0,0.0
0.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001479103514208444,0.0,0.0,0.0
0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015170605868600664,0.0,0.0,0.0
0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015546942130437828,0.0,0.0,0.0
0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015920047319542482,0.0,0.0,0.0
0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016289924899952025,0.0,0.0,0.0
0.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00166565784075465,0.0,0.0,0.0
0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017020011449798934,0.0,0.0,0.0
0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017380227705524358,0.0,0.0,0.0
0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017737230924627471,0.0,0.0,0.0
0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018091024927848927,0.0,0.0,0.0
0.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018441613606510286,0.0,0.0,0.0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018789000922257645,0.0,0.0,0.0
0.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019133190906804008,0.0,0.0,0.0
0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019474187661670415,0.0,0.0,0.0
0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019811995357925712,0.0,0.0,0.0
0.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020146618235925154,0.0,0.0,0.0
0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020478060605047914,0.0,0.0,0.0
0.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020806326843433136,0.0,0.0,0.0
0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021131421397714957,0.0,0.0,0.0
0.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002145334878275641,0.0,0.0,0.0
0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021772113581382075,0.0,0.0,0.0
0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022087720444109657,0.0,0.0,0.0
0.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022400174088880436,0.0,0.0,0.0
0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00227094793007886,0.0,0.0,0.0
0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002301564093180961,0.0,0.0,0.0
0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023318663900527377,0.0,0.0,0.0
0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002361855319186052,0.0,0.0,0.0
0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023915313856787464,0.0,0.0,0.0
0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024208951012070655,0.0,0.0,0.0
0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002449946983997975,0.0,0.0,0.0
0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024786875588013848,0.0,0.0,0.0
0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025071173568622747,0.0,0.0,0.0
0.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002535236915892733,0.0,0.0,0.0
0.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002563046780043891,0.0,0.0,0.0
0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025905474998777793,0.0,0.0,0.0
0.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617739632339096,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026446237407268813,0.0,0.0,0.0
0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026712003946661126,0.0,0.0,0.0
0.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026974701700792168,0.0,0.0,0.0
0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027234336491574985,0.0,0.0,0.0
0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027490914203324923,0.0,0.0,0.0
0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027744440782472325,0.0,0.0,0.0
0.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002799492223727459,0.0,0.0,0.0
0.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028242364637527306,0.0,0.0,0.0
0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002848677411427478,0.0,0.0,0.0
0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028728156859519852,0.0,0.0,0.0
0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002896651912593299,0.0,0.0,0.0
0.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029201867226560717,0.0,0.0,0.0
0.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029434207534533357,0.0,0.0,0.0
0.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002966354648277221,0.0,0.0,0.0
0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002988989056369604,0.0,0.0,0.0
0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030113246328926915,0.0,0.0,0.0
0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030333620388995563,0.0,0.0,0.0
0.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003055101941304605,0.0,0.0,0.0
0.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076545012854004,0.0,0.0,0.0
0.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00309769193209603,0.0,0.0,0.0
0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003118543383351389,0.0,0.0,0.0
0.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031391000566834653,0.0,0.0,0.0
0.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00315936264786854,0.0,0.0,0.0
0.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031793318583659457,0.0,0.0,0.0
0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031990083952881856,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032183929713709993,0.0,0.0,0.0
0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032374863049433947,0.0,0.0,0.0
0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003256289119897629,0.0,0.0,0.0
0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003274802145659158,0.0,0.0,0.0
0.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003293026117156544,0.0,0.0,0.0
0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003310961774791324,0.0,0.0,0.0
0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033286098644078423,0.0,0.0,0.0
0.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003345971137263059,0.0,0.0,0.0
0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033630463499963142,0.0,0.0,0.0
0.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033798362645990673,0.0,0.0,0.0
0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003396341648384607,0.0,0.0,0.0
0.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003412563273957736,0.0,0.0,0.0
0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003428501919184422,0.0,0.0,0.0
0.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034441583671614324,0.0,0.0,0.0
0.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003459533406185943,0.0,0.0,0.0
0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034746278297251233,0.0,0.0,0.0
0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034894424363857025,0.0,0.0,0.0
0.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003503978029883518,0.0,0.0,0.0
0.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003518235419013046,0.0,0.0,0.0
0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035322154176169176,0.0,0.0,0.0
0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035459188445554164,0.0,0.0,0.0
0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035593465236759686,0.0,0.0,0.0
0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003572499283782618,0.0,0.0,0.0
0.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035853779586054965,0.0,0.0,0.0
0.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035979833867702733,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036103164117676136,0.0,0.0,0.0
0.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003622377881922622,0.0,0.0,0.0
0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036341686503642803,0.0,0.0,0.0
0.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003645689574994886,0.0,0.0,0.0
0.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036569415184594892,0.0,0.0,0.0
0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003667925348115331,0.0,0.0,0.0
0.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003678641936001273,0.0,0.0,0.0
0.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003689092158807244,0.0,0.0,0.0
0.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036992768978436805,0.0,0.0,0.0
0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037091970390109755,0.0,0.0,0.0
0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037188534727689323,0.0,0.0,0.0
0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003728247094106232,0.0,0.0,0.0
0.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037373788025099005,0.0,0.0,0.0
0.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037462495019347946,0.0,0.0,0.0
0.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037548601007730952,0.0,0.0,0.0
0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003763211511823814,0.0,0.0,0.0
0.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037713046522623154,0.0,0.0,0.0
0.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037791404436098553,0.0,0.0,0.0
0.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037867198117031322,0.0,0.0,0.0
0.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037940436866638646,0.0,0.0,0.0
0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038011130028683796,0.0,0.0,0.0
0.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038079286989172252,0.0,0.0,0.0
0.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003814491717604807,0.0,0.0,0.0
0.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038208030058890425,0.0,0.0,0.0
0.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038268635148610494,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003832674199714846,0.0,0.0,0.0
0.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038382360197170905,0.0,0.0,0.0
0.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038435499381768413,0.0,0.0,0.0
0.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038486169224153438,0.0,0.0,0.0
0.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003853437943735856,0.0,0.0,0.0
0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038580139773935034,0.0,0.0,0.0
0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003862346002565161,0.0,0.0,0.0
0.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038664350023193766,0.0,0.0,0.0
0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038702819635863155,0.0,0.0,0.0
0.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038738878771277605,0.0,0.0,0.0
0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038772537375071333,0.0,0.0,0.0
0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003880380543059563,0.0,0.0,0.0
0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038832692958619876,0.0,0.0,0.0
0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038859210017033025,0.0,0.0,0.0
0.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038883366700545445,0.0,0.0,0.0
0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003890517314039125,0.0,0.0,0.0
0.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003892463950403098,0.0,0.0,0.0
0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00389417759948548,0.0,0.0,0.0
0.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003895659285188615,0.0,0.0,0.0
0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038969100349485813,0.0,0.0,0.0
0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003897930879705653,0.0,0.0,0.0
0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038987228538748006,0.0,0.0,0.0
0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003899286995316256,0.0,0.0,0.0
0.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038996243453061144,0.0,0.0,0.0
0.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038997359485069987,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038996228529387614,0.0,0.0,0.0
0.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038992861099492685,0.0,0.0,0.0
0.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003898726774185203,0.0,0.0,0.0
0.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038979459035629444,0.0,0.0,0.0
0.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003896944559239512,0.0,0.0,0.0
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038957238055835485,0.0,0.0,0.0
0.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038942847101463714,0.0,0.0,0.0
0.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003892628343633083,0.0,0.0,0.0
0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003890755779873739,0.0,0.0,0.0
0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038886680957945807,0.0,0.0,0.0
0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003886366371389326,0.0,0.0,0.0
0.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038838516896905293,0.0,0.0,0.0
0.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038811251367409966,0.0,0.0,0.0
0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038781878015652755,0.0,0.0,0.0
0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038750407761412014,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003871685155371519,0.0,0.0,0.0
0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038681220370555686,0.0,0.0,0.0
0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003864352521861031,0.0,0.0,0.0
0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038603777132957596,0.0,0.0,0.0
0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038561987176796686,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003851816644116693,0.0,0.0,0.0
0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038472326044668255,0.0,0.0,0.0
0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003842447713318225,0.0,0.0,0.0
0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003837463087959394,0.0,0.0,0.0
0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003832279848351432,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003826899117100365,0.0,0.0,0.0
1.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038213220194295446,0.0,0.0,0.0
1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038155496831521352,0.0,0.0,0.0
1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003809583238643663,0.0,0.0,0.0
1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038034238188146574,0.0,0.0,0.0
1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037970725590833563,0.0,0.0,0.0
1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037905305973485025,0.0,0.0,0.0
1.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037837990739622135,0.0,0.0,0.0
1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037768791317029297,0.0,0.0,0.0
1.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037697719157484526,0.0,0.0,0.0
1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037624785736490494,0.0,0.0,0.0
1.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037550002553006587,0.0,0.0,0.0
